202.51,7.26
202.25,4.54
201.49,1.46
204.56,11.84
206.10,15.88
204.56,8.86
207.12,19.57
208.66,22.90
210.19,28.50
209.94,25.98
211.73,31.56
213.27,37.26
213.01,34.54
215.32,41.84
216.34,45.72
215.32,38.86
217.88,49.95
219.41,54.18
218.39,47.32
220.95,58.41
219.93,51.56
225.15,62.48
221.46,55.79
226.07,66.31
228.12,59.70
225.31,69.44
229.15,63.38
232.22,60.21
232.73,57.13
234.27,54.38
235.81,51.88
237.34,49.06
239.14,46.75
240.42,43.86
241.95,41.11
243.49,38.61
245.03,36.11
246.56,33.41
248.10,30.72
249.89,27.90
253.74,25.47
258.35,22.97
262.96,20.40
267.57,17.71
274.81,15.57
275.25,13.86
277.55,18.67
279.35,21.51
280.88,24.95
282.42,28.22
283.96,31.30
285.49,34.38
287.03,37.71
288.57,40.98
290.10,44.25
291.64,47.45
293.18,50.79
294.71,53.93
296.25,57.26
300.14,61.09
300.61,63.89
306.50,60.02
309.06,57.52
312.13,54.63
315.20,51.80
318.28,49.06
321.35,46.17
325.96,43.29
333.65,41.09
341.33,38.90
349.78,37.68
354.39,40.40
357.72,42.71
361.31,45.59
364.38,48.29
366.94,50.53
370.01,53.09
373.60,56.07
376.67,59.44
379.75,63.05
382.31,66.30
385.59,69.86
388.97,74.05
392.04,77.76
394.60,80.91
397.88,84.44
401.26,87.90
406.64,90.35
412.02,92.71
417.40,95.11
425.08,97.80
434.30,98.29
443.52,98.29
452.74,98.12
461.96,97.93
471.18,97.90
480.40,98.09
489.62,98.29
498.84,98.57
508.07,98.70
517.29,99.02
526.51,99.05
535.73,99.21
544.95,99.44
554.17,99.21
563.39,99.05
572.61,99.05
577.22,-15.08
581.83,98.73
586.44,-14.98
591.05,98.67
595.66,-14.95
600.27,98.67
601.04,-14.98
609.49,98.32
618.71,98.12
627.93,97.90
637.15,97.90
646.37,97.90
655.59,97.90
664.81,98.00
674.03,98.00
683.25,97.90
692.47,97.90
701.69,97.90
710.91,98.03
720.14,98.29
729.36,98.29
738.58,98.29
747.80,98.45
757.02,98.54
766.24,98.51
775.46,98.67
784.68,98.70
793.90,99.05
803.12,99.05
812.34,99.05
821.56,99.05
830.78,99.05
840.00,99.09
849.22,99.15
858.44,99.05
867.66,98.96
876.88,98.70
886.10,98.67
895.32,98.67
904.54,98.67
913.76,98.35
922.98,98.29
932.21,98.16
941.43,97.90
950.65,97.90
959.87,97.90
969.09,97.64
978.31,97.52
987.53,97.45
996.75,97.13
1005.97,96.88
1015.19,96.46
1024.41,96.04
1033.63,96.11
1042.85,96.36
1052.07,95.66
1060.52,94.18
1070.51,92.29
1079.73,91.75
1088.95,91.62
1096.64,91.41
